09:48:29.162 INFO  [SpringApplicationShutdownHook][HikariDataSource.close(HikariDataSource.java:352)] HikariPool-1 - Shutdown completed.
10:02:09.474 INFO  [main][SpringBootTestContextBootstrapper.buildDefaultMergedContextConfiguration(AbstractTestContextBootstrapper.java:305)] Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.Lotto_Project.LottoProjectApplicationTests], using SpringBootContextLoader
10:02:09.480 INFO  [main][AbstractContextLoader.generateDefaultLocations(AbstractContextLoader.java:264)] Could not detect default resource locations for test class [com.example.Lotto_Project.LottoProjectApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
10:02:09.480 INFO  [main][AnnotationConfigContextLoaderUtils.detectDefaultConfigurationClasses(AnnotationConfigContextLoaderUtils.java:83)] Could not detect default configuration classes for test class [com.example.Lotto_Project.LottoProjectApplicationTests]: LottoProjectApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:02:09.551 INFO  [main][SpringBootTestContextBootstrapper.getOrFindConfigurationClasses(SpringBootTestContextBootstrapper.java:238)] Found @SpringBootConfiguration com.example.Lotto_Project.LottoProjectApplication for test class com.example.Lotto_Project.LottoProjectApplicationTests
10:02:09.635 INFO  [main][SpringBootTestContextBootstrapper.getDefaultTestExecutionListenerClassNames(AbstractTestContextBootstrapper.java:245)] Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
10:02:09.654 INFO  [main][SpringBootTestContextBootstrapper.getTestExecutionListeners(AbstractTestContextBootstrapper.java:174)] Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2cf23c81, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3624da92, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@35fe2125, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@94f6bfb, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@34645867, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2484f433, org.springframework.test.context.transaction.TransactionalTestExecutionListener@60b71e8f, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1255b1d1, org.springframework.test.context.event.EventPublishingTestExecutionListener@464649c, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7c22d4f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5f59185e, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@60bdf15d, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@47da3952, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@51e4ccb3, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@46e8a539]
10:02:09.891 INFO  [main][LottoProjectApplicationTests.logStarting(StartupInfoLogger.java:55)] Starting LottoProjectApplicationTests using Java 17.0.10 on LAPTOP-FFEFJF33 with PID 19132 (started by fansy_w1161jp in D:\SpringBoot\WorkSpace\Demo_20240513\Lotto_Project)
10:02:09.892 INFO  [main][LottoProjectApplicationTests.logStartupProfileInfo(SpringApplication.java:631)] No active profile set, falling back to 1 default profile: "default"
10:02:10.329 INFO  [main][RepositoryConfigurationDelegate.registerRepositoriesIn(RepositoryConfigurationDelegate.java:132)] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
